,timestamp,position_lat,position_long,distance,enhanced_altitude,altitude,enhanced_speed,speed,unknown_87,unknown_88,heart_rate,cadence,temperature,fractional_cadence,eE,rE,pwr,tpRE,frnrRE
2115,2022-05-04T14:21:09+00:00,38.775245156139135,-77.05151779577136,7.03024,-14.800000000000011,-14.800000000000011,13.032,13.032,,300,152,92,21,0.0,-1.0,850.6622314453125,131.92381286621094,,1.791663408279419
2116,2022-05-04T14:21:10+00:00,38.77527658827603,-77.05150312744081,7.03395,-14.800000000000011,-14.800000000000011,13.032,13.032,,300,152,93,21,0.0,-1.0,850.6622314453125,131.92381286621094,,1.78704559803009
2117,2022-05-04T14:21:11+00:00,38.77530693076551,-77.05148996785283,7.0375,-14.800000000000011,-14.800000000000011,12.999600000000001,12.999600000000001,,300,151,93,21,0.0,-1.0,850.6622314453125,131.92381286621094,,1.78704559803009
2118,2022-05-04T14:21:12+00:00,38.77533643506467,-77.05147873610258,7.04092,-14.800000000000011,-14.800000000000011,12.999600000000001,12.999600000000001,,300,151,94,21,0.0,-1.0,850.6622314453125,131.92381286621094,,1.78704559803009
2119,2022-05-04T14:21:13+00:00,38.77536962740123,-77.0514676719904,7.044729999999999,-15.0,-15.0,12.999600000000001,12.999600000000001,,300,151,94,21,0.0,-1.0,850.6622314453125,131.92381286621094,,1.78704559803009
2120,2022-05-04T14:21:14+00:00,38.775395611301064,-77.05145920626819,7.04771,-15.0,-15.0,12.999600000000001,12.999600000000001,,300,151,94,21,0.0,-1.0,830.7632446289062,131.92381286621094,,1.78704559803009
2121,2022-05-04T14:21:15+00:00,38.775433329865336,-77.05144990235567,7.05196,-15.199999999999989,-15.199999999999989,12.999600000000001,12.999600000000001,,300,152,94,21,0.0,-1.0,830.7632446289062,131.92381286621094,,1.78704559803009
2122,2022-05-04T14:21:16+00:00,38.77546668983996,-77.05144193954766,7.05572,-15.199999999999989,-15.199999999999989,12.999600000000001,12.999600000000001,,300,152,93,21,0.0,-1.0,830.7632446289062,131.92381286621094,,1.78704559803009
2123,2022-05-04T14:21:17+00:00,38.77551061101258,-77.05143917351961,7.0606,-14.800000000000011,-14.800000000000011,12.999600000000001,12.999600000000001,,300,152,93,21,0.0,-1.0,830.7632446289062,131.92381286621094,,1.791663408279419
2124,2022-05-04T14:21:18+00:00,38.77554631792009,-77.05143858678639,7.06457,-14.600000000000023,-14.600000000000023,13.032,13.032,,300,152,93,21,0.0,-1.0,830.7632446289062,131.92381286621094,,1.791663408279419
2125,2022-05-04T14:21:19+00:00,38.775574984028935,-77.05143950879574,7.06776,-14.399999999999977,-14.399999999999977,13.032,13.032,,300,153,93,21,0.0,-1.0,850.3985595703125,131.92381286621094,,1.791663408279419
2126,2022-05-04T14:21:20+00:00,38.77560297958553,-77.05144504085183,7.0709,-14.399999999999977,-14.399999999999977,13.032,13.032,,300,153,94,21,0.0,-1.0,850.3985595703125,131.92381286621094,,1.8101341724395752
2127,2022-05-04T14:21:21+00:00,38.77563089132309,-77.05145585350692,7.07409,-14.399999999999977,-14.399999999999977,13.132800000000001,13.132800000000001,,300,153,94,21,0.0,-1.0,850.3985595703125,131.92381286621094,,1.8101341724395752
2128,2022-05-04T14:21:22+00:00,38.77565964125097,-77.05146498978138,7.07737,-14.399999999999977,-14.399999999999977,13.132800000000001,13.132800000000001,,300,153,94,21,0.0,-1.0,850.3985595703125,131.92381286621094,,1.8055163621902461
2129,2022-05-04T14:21:23+00:00,38.77568755298853,-77.05147907137871,7.08066,-14.399999999999977,-14.399999999999977,13.132800000000001,13.132800000000001,,300,153,94,21,0.0,-1.0,850.3985595703125,131.92381286621094,,1.800898671150207
2130,2022-05-04T14:21:24+00:00,38.77572166733444,-77.05149759538472,7.08474,-14.399999999999977,-14.399999999999977,13.100399999999999,13.100399999999999,,300,153,93,21,0.0,-1.0,851.3424682617188,131.92381286621094,,1.800898671150207
2131,2022-05-04T14:21:25+00:00,38.77575661987066,-77.0515136886388,7.08883,-14.399999999999977,-14.399999999999977,13.100399999999999,13.100399999999999,,300,154,93,21,0.0,-1.0,851.3424682617188,131.92381286621094,,1.796281099319458
2132,2022-05-04T14:21:26+00:00,38.77579551190138,-77.05151972360909,7.09318,-14.399999999999977,-14.399999999999977,13.068,13.068,,300,154,93,21,0.0,-1.0,851.3424682617188,131.92381286621094,,1.796281099319458
2133,2022-05-04T14:21:27+00:00,38.77583239227533,-77.0515189692378,7.09726,-14.399999999999977,-14.399999999999977,13.068,13.068,,300,154,93,21,0.0,-1.0,851.3424682617188,131.92381286621094,,1.796281099319458
2134,2022-05-04T14:21:28+00:00,38.77586415968835,-77.05151402391493,7.10081,-14.399999999999977,-14.399999999999977,13.068,13.068,,300,154,93,21,0.0,-1.0,851.3424682617188,121.69098663330078,,1.800898671150207
2135,2022-05-04T14:21:29+00:00,38.77589425072074,-77.05150748603046,7.1042,-14.600000000000023,-14.600000000000023,13.100399999999999,13.100399999999999,,300,154,93,21,0.0,-1.0,867.3129272460938,121.69098663330078,,1.8055163621902461
2136,2022-05-04T14:21:30+00:00,38.77592467702925,-77.05150379799306,7.1075800000000005,-14.600000000000023,-14.600000000000023,13.132800000000001,13.132800000000001,,300,154,94,21,0.0,-1.0,867.3129272460938,121.69098663330078,,1.8101341724395752
2137,2022-05-04T14:21:31+00:00,38.7759464699775,-77.05150321125984,7.10999,-14.600000000000023,-14.600000000000023,13.132800000000001,13.132800000000001,,300,154,94,21,0.0,-1.0,867.3129272460938,121.69098663330078,,1.8101341724395752
2138,2022-05-04T14:21:32+00:00,38.775974130257964,-77.05151016823947,7.11311,-14.600000000000023,-14.600000000000023,13.132800000000001,13.132800000000001,,300,154,94,21,0.0,-1.0,867.3129272460938,121.69098663330078,,1.8055163621902461
2139,2022-05-04T14:21:33+00:00,38.77600363455713,-77.0515205617994,7.11651,-14.600000000000023,-14.600000000000023,13.132800000000001,13.132800000000001,,300,154,93,21,0.0,-1.0,867.3129272460938,121.69098663330078,,1.8055163621902461
2140,2022-05-04T14:21:34+00:00,38.77603548578918,-77.05153254792094,7.12019,-14.600000000000023,-14.600000000000023,13.132800000000001,13.132800000000001,,300,153,93,21,0.0,-1.0,867.2048950195312,121.69098663330078,,1.78704559803009
2141,2022-05-04T14:21:35+00:00,38.77607127651572,-77.05153581686318,7.12417,-14.600000000000023,-14.600000000000023,12.999600000000001,12.999600000000001,,300,153,94,21,0.0,-1.0,867.2048950195312,121.69098663330078,,1.78242802619934
