time,latitude,longitude,elevation,pointxyz,distance,elevation_change,cum_elevation,cum_distance,step_feet
,39.66344,-77.00392,187.6,"(39.66344, -77.00392, 187.6)",0.0089477,0.19999999999998863,-20.700000000000017,5.575499030000001,47.243855999999994
,39.6635,-77.00377,188.5,"(39.6635, -77.00377, 188.5)",0.00899106,0.9000000000000057,-19.80000000000001,5.584490090000001,47.472796800000005
,39.66354,-77.00364,188.7,"(39.66354, -77.00364, 188.7)",0.00744639,0.19999999999998863,-19.600000000000023,5.591936480000001,39.3169392
,39.66361,-77.00342,189.2,"(39.66361, -77.00342, 189.2)",0.01266161,0.5,-19.100000000000023,5.604598090000001,66.8533008
,39.66366,-77.00319,189.4,"(39.66366, -77.00319, 189.4)",0.01271178,0.20000000000001705,-18.900000000000006,5.6173098700000015,67.1181984
,39.66367,-77.00311,189.4,"(39.66367, -77.00311, 189.4)",0.00431081,0.0,-18.900000000000006,5.621620680000001,22.7610768
,39.66373,-77.0029,190.4,"(39.66373, -77.0029, 190.4)",0.01191408,1.0,-17.900000000000006,5.633534760000002,62.9063424
,39.66379,-77.00265,192.2,"(39.66379, -77.00265, 192.2)",0.01392834,1.799999999999983,-16.100000000000023,5.647463100000001,73.5416352
,39.66382,-77.00241,193.2,"(39.66382, -77.00241, 193.2)",0.01293239,1.0,-15.100000000000023,5.660395490000001,68.2830192
,39.66388,-77.00218,195.6,"(39.66388, -77.00218, 195.6)",0.01291665,2.4000000000000057,-12.700000000000017,5.673312140000001,68.199912
,39.6639,-77.00191,197.3,"(39.6639, -77.00191, 197.3)",0.01442716,1.700000000000017,-11.0,5.687739300000001,76.1754048
,39.66386,-77.00166,197.3,"(39.66386, -77.00166, 197.3)",0.01358124,0.0,-11.0,5.701320540000001,71.7089472
,39.66381,-77.00144,196.9,"(39.66381, -77.00144, 196.9)",0.01220074,-0.4000000000000057,-11.400000000000006,5.713521280000001,64.4199072
,39.6638,-77.00138,196.8,"(39.6638, -77.00138, 196.8)",0.00326524,-0.09999999999999432,-11.5,5.716786520000001,17.2404672
,39.66375,-77.00113,196.4,"(39.66375, -77.00113, 196.4)",0.01373853,-0.4000000000000057,-11.900000000000006,5.730525050000002,72.53943840000001
,39.66369,-77.00091,196.1,"(39.66369, -77.00091, 196.1)",0.0124141,-0.30000000000001137,-12.200000000000017,5.7429391500000015,65.546448
,39.66362,-77.00068,195.7,"(39.66362, -77.00068, 195.7)",0.01315472,-0.4000000000000057,-12.600000000000023,5.756093870000002,69.4569216
,39.66356,-77.00043,196.2,"(39.66356, -77.00043, 196.2)",0.01392837,0.5,-12.100000000000023,5.770022240000002,73.5417936
,39.66353,-77.0003,196.3,"(39.66353, -77.0003, 196.3)",0.00721851,0.10000000000002274,-12.0,5.7772407500000025,38.1137328
,39.66348,-77.00003,196.1,"(39.66348, -77.00003, 196.1)",0.01477059,-0.20000000000001705,-12.200000000000017,5.792011340000003,77.9887152
,39.66345,-76.9999,195.5,"(39.66345, -76.9999, 195.5)",0.00721852,-0.5999999999999943,-12.800000000000011,5.799229860000003,38.1137856
,39.6634,-76.99971,194.4,"(39.6634, -76.99971, 194.4)",0.01068001,-1.0999999999999943,-13.900000000000006,5.809909870000003,56.3904528
,39.66335,-76.99948,192.6,"(39.66335, -76.99948, 192.6)",0.01271183,-1.8000000000000114,-15.700000000000017,5.822621700000003,67.1184624
,39.66327,-76.99927,189.8,"(39.66327, -76.99927, 189.8)",0.01246248,-2.799999999999983,-18.5,5.835084180000003,65.8018944
,39.66315,-76.99909,189.2,"(39.66315, -76.99909, 189.2)",0.01266512,-0.6000000000000227,-19.100000000000023,5.847749300000003,66.8718336
,39.66305,-76.99889,189.5,"(39.66305, -76.99889, 189.5)",0.01268468,0.30000000000001137,-18.80000000000001,5.8604339800000025,66.9751104
,39.66295,-76.99865,189.2,"(39.66295, -76.99865, 189.2)",0.01451527,-0.30000000000001137,-19.100000000000023,5.874949250000003,76.6406256
,39.66285,-76.99845,188.5,"(39.66285, -76.99845, 188.5)",0.01268471,-0.6999999999999886,-19.80000000000001,5.887633960000003,66.9752688
,39.66274,-76.99825,187.7,"(39.66274, -76.99825, 187.7)",0.01307392,-0.8000000000000114,-20.600000000000023,5.900707880000003,69.0302976
,39.66269,-76.99818,187.4,"(39.66269, -76.99818, 187.4)",0.0050791,-0.29999999999998295,-20.900000000000006,5.905786980000003,26.817648
,39.66254,-76.998,185.8,"(39.66254, -76.998, 185.8)",0.01410941,-1.5999999999999943,-22.5,5.919896390000003,74.4976848
,39.66249,-76.99793,185.4,"(39.66249, -76.99793, 185.4)",0.00507911,-0.4000000000000057,-22.900000000000006,5.924975500000002,26.8177008
,39.6624,-76.99769,183.6,"(39.6624, -76.99769, 183.6)",0.01419948,-1.8000000000000114,-24.700000000000017,5.939174980000002,74.9732544
,39.6624,-76.99765,183.5,"(39.6624, -76.99765, 183.5)",0.00212758,-0.09999999999999432,-24.80000000000001,5.941302560000002,11.2336224
,39.6624,-76.99756,182.6,"(39.6624, -76.99756, 182.6)",0.00478705,-0.9000000000000057,-25.700000000000017,5.946089610000002,25.275624
,39.66243,-76.99749,182.1,"(39.66243, -76.99749, 182.1)",0.00426136,-0.5,-26.200000000000017,5.950350970000002,22.4999808
,39.66247,-76.9974,181.6,"(39.66247, -76.9974, 181.6)",0.00552757,-0.5,-26.700000000000017,5.955878540000002,29.1855696
,39.66253,-76.9973,181.6,"(39.66253, -76.9973, 181.6)",0.00674367,0.0,-26.700000000000017,5.962622210000002,35.6065776
,39.6626,-76.99717,181.9,"(39.6626, -76.99717, 181.9)",0.00843824,0.30000000000001137,-26.400000000000006,5.971060450000002,44.5539072
,39.66264,-76.99701,181.7,"(39.66264, -76.99701, 181.7)",0.0089478,-0.20000000000001705,-26.600000000000023,5.980008250000002,47.244384000000004
,39.66244,-76.99704,180.0,"(39.66244, -76.99704, 180.0)",0.01391051,-1.6999999999999886,-28.30000000000001,5.9939187600000015,73.44749279999999
,39.66237,-76.99706,179.3,"(39.66237, -76.99706, 179.3)",0.00495215,-0.6999999999999886,-29.0,5.998870910000002,26.147351999999998
,39.6622,-76.99712,177.7,"(39.6622, -76.99712, 177.7)",0.01217171,-1.6000000000000227,-30.600000000000023,6.011042620000001,64.2666288
,39.662,-76.99717,177.0,"(39.662, -76.99717, 177.0)",0.01407227,-0.6999999999999886,-31.30000000000001,6.025114890000001,74.3015856
,39.66181,-76.99724,177.2,"(39.66181, -76.99724, 177.2)",0.01364554,0.19999999999998863,-31.100000000000023,6.038760430000001,72.0484512
,39.66178,-76.99726,177.0,"(39.66178, -76.99726, 177.0)",0.00232984,-0.19999999999998863,-31.30000000000001,6.041090270000001,12.301555200000001
,39.66168,-76.99727,177.5,"(39.66168, -76.99727, 177.5)",0.00692979,0.5,-30.80000000000001,6.048020060000001,36.5892912
,39.6616,-76.99727,178.1,"(39.6616, -76.99727, 178.1)",0.00552747,0.5999999999999943,-30.200000000000017,6.05354753,29.185041599999998
,39.66156,-76.99725,178.8,"(39.66156, -76.99725, 178.8)",0.0029614,0.700000000000017,-29.5,6.056508930000001,15.636192
