time,latitude,longitude,elevation,pointxyz,distance,mph,elevation_change,cum_elevation,cum_distance,second,elapsed_time,step_feet,moving_time,mile_num,grade_section
2018-04-07 10:30:03+00:00,38.76730288378894,-77.40843029692769,104.0,"(38.76730288378894, -77.40843029692769, 104.0)",0.0,0.0,0.0,0.0,0.0,0,0:00:00,0.0,0,1.0,1.0
2018-04-07 10:30:04+00:00,38.76729995012283,-77.40842811763287,104.0,"(38.76729995012283, -77.40842811763287, 104.0)",0.00023424,0.843264,0.0,0.0,0.00023424,1,0:00:01,1.2367872,0,1.0,1.0
2018-04-07 10:30:06+00:00,38.76727723516524,-77.40841797553003,104.0,"(38.76727723516524, -77.40841797553003, 104.0)",0.00166184,5.982624,0.0,0.0,0.0018960799999999,2,0:00:02,8.7745152,1,1.0,1.0
2018-04-07 10:30:09+00:00,38.76722191460431,-77.40839484147727,104.4000015258789,"(38.767221914604306, -77.40839484147727, 104.4000015258789)",0.00402033,14.473188,0.4000015258789062,0.4000015258789062,0.0059164099999999,3,0:00:03,21.2273424,1,1.0,1.0
2018-04-07 10:30:12+00:00,38.7671600561589,-77.40834253840148,105.0,"(38.7671600561589, -77.40834253840148, 105.0)",0.00511922,18.429192,0.5999984741210938,1.0,0.01103563,4,0:00:04,27.0294816,1,1.0,1.0
2018-04-07 10:30:13+00:00,38.76714278943837,-77.40831999108195,105.4000015258789,"(38.76714278943837, -77.40831999108195, 105.4000015258789)",0.00170256,6.129216,0.4000015258789062,1.4000015258789062,0.01273819,5,0:00:05,8.9895168,1,1.0,1.0
2018-04-07 10:30:14+00:00,38.76713063567877,-77.40829794667661,105.5999984741211,"(38.76713063567877, -77.40829794667661, 105.5999984741211)",0.00145448,5.236128,0.1999969482421875,1.5999984741210938,0.01419267,6,0:00:06,7.679654399999999,1,1.0,1.0
2018-04-07 10:30:15+00:00,38.76711755990982,-77.40827271714807,105.8000030517578,"(38.76711755990982, -77.40827271714807, 105.80000305175781)",0.00163204,5.875344,0.2000045776367187,1.8000030517578125,0.01582471,7,0:00:07,8.6171712,1,1.0,1.0
2018-04-07 10:30:16+00:00,38.76710079610348,-77.40824966691434,106.0,"(38.76710079610348, -77.40824966691434, 106.0)",0.0016981,6.11316,0.1999969482421875,2.0,0.01752281,8,0:00:08,8.965968,1,1.0,1.0
2018-04-07 10:30:17+00:00,38.76708319410682,-77.4082189053297,106.1999969482422,"(38.76708319410682, -77.4082189053297, 106.19999694824219)",0.00205557,7.400052,0.1999969482421875,2.1999969482421875,0.01957838,9,0:00:09,10.8534096,1,1.0,1.0
2018-04-07 10:30:19+00:00,38.76705402508378,-77.40815629251301,106.1999969482422,"(38.76705402508378, -77.40815629251301, 106.19999694824219)",0.00392931,14.145516,0.0,2.1999969482421875,0.0235076899999999,10,0:00:10,20.7467568,1,1.0,1.0
2018-04-07 10:30:21+00:00,38.76703323796392,-77.40809359587729,106.4000015258789,"(38.767033237963915, -77.40809359587729, 106.4000015258789)",0.00367028,13.213008,0.2000045776367187,2.4000015258789062,0.02717797,11,0:00:11,19.3790784,1,1.0,1.0
2018-04-07 10:30:23+00:00,38.767012702301145,-77.40803517401218,106.5999984741211,"(38.767012702301145, -77.40803517401218, 106.5999984741211)",0.00345235,12.42846,0.1999969482421875,2.5999984741210938,0.03063032,12,0:00:12,18.228408,1,1.0,1.0
2018-04-07 10:30:25+00:00,38.76698110252619,-77.4079828709364,106.5999984741211,"(38.76698110252619, -77.4079828709364, 106.5999984741211)",0.00356458,12.832488,0.0,2.5999984741210938,0.0341949,13,0:00:13,18.8209824,1,1.0,1.0
2018-04-07 10:30:26+00:00,38.766966350376606,-77.4079551268369,106.4000015258789,"(38.766966350376606, -77.4079551268369, 106.4000015258789)",0.0018091,6.512759999999999,-0.1999969482421875,2.4000015258789062,0.036004,14,0:00:14,9.552048,1,1.0,1.0
2018-04-07 10:30:28+00:00,38.76694296486676,-77.40788547322154,106.0,"(38.76694296486676, -77.40788547322154, 106.0)",0.00408548,14.707728,-0.4000015258789062,2.0,0.04008948,15,0:00:15,21.5713344,1,1.0,1.0
2018-04-07 10:30:32+00:00,38.76688496209681,-77.40776200778782,105.5999984741211,"(38.76688496209681, -77.40776200778782, 105.5999984741211)",0.00776539,27.955404,-0.4000015258789062,1.5999984741210938,0.04785487,16,0:00:16,41.0012592,1,1.0,1.0
2018-04-07 10:30:34+00:00,38.766865180805326,-77.40771196782589,105.1999969482422,"(38.766865180805326, -77.40771196782589, 105.19999694824219)",0.00302244,10.880784,-0.4000015258789062,1.1999969482421875,0.05087731,17,0:00:17,15.9584832,1,1.0,1.0
2018-04-07 10:30:38+00:00,38.76680156216025,-77.40762513130903,105.5999984741211,"(38.76680156216025, -77.40762513130903, 105.5999984741211)",0.00641918,23.109048,0.4000015258789062,1.5999984741210938,0.05729649,18,0:00:18,33.8932704,1,1.0,1.0
2018-04-07 10:30:44+00:00,38.76669611781836,-77.40748490206897,105.0,"(38.766696117818356, -77.40748490206897, 105.0)",0.01049517,37.782612,-0.5999984741210938,1.0,0.06779166,19,0:00:19,55.4144976,1,1.0,1.0
