time,latitude,longitude,elevation,pointxyz,euc_dist,distance,euc_mph,elevation_change,cum_elevation,cum_distance,5sec_rolling_elv,second,elapsed_time,step_feet,moving_time
2021-11-19 14:52:53+00:00,38.79649353213608,-77.04552322626114,-3.0,"(38.79649353213608, -77.04552322626114, -3.0)",0.0,0.0,0.0,0.0,0.0,0.0,,0,0:00:00,0.0,0
2021-11-19 14:52:54+00:00,38.79648883827031,-77.04551886767149,-3.0,"(38.79648883827031, -77.04551886767149, -3.0)",0.0004002383309421,0.00040034,1.440857991391818,0.0,0.0,0.00040034,,1,0:00:01,2.113258387374666,1
2021-11-19 14:52:55+00:00,38.79647308029234,-77.04550998285413,-3.0,"(38.796473080292344, -77.04550998285413, -3.0)",0.0011880841825531,0.00118926,4.277103057191258,0.0,0.0,0.0015896,,2,0:00:02,6.273084483880512,1
2021-11-19 14:52:56+00:00,38.79645690321922,-77.04550285823643,-3.0,"(38.79645690321922, -77.04550285823643, -3.0)",0.0011803016262289,0.00118174,4.24908585442406,0.0,0.0,0.0027713399999999,,3,0:00:03,6.231992586488621,1
2021-11-19 14:52:57+00:00,38.796427231282,-77.04549883492291,-2.799999952316284,"(38.796427231281996, -77.04549883492291, -2.799999952316284)",0.0020617383549908,0.00206155,7.422258077966976,0.2000000476837158,0.2000000476837158,0.0048328899999999,0.0400000095367431,4,0:00:04,10.885978514351564,1
2021-11-19 14:52:58+00:00,38.79639437422156,-77.04550009220839,-2.400000095367432,"(38.79639437422156, -77.04550009220839, -2.4000000953674316)",0.0022801425534885,0.00227122,8.208513192558792,0.3999998569488525,0.5999999046325684,0.0071041099999999,0.1199999809265136,5,0:00:05,12.039152682419562,1
2021-11-19 14:52:59+00:00,38.79636369645596,-77.04550453461707,-2.0,"(38.796363696455956, -77.04550453461707, -2.0)",0.0021431590544082,0.00213309,7.715372595869722,0.4000000953674316,1.0,0.0092372,0.2,6,0:00:06,11.315879807275593,1
2021-11-19 14:53:00+00:00,38.79633595235646,-77.04551107250154,-2.0,"(38.79633595235646, -77.04551107250154, -2.0)",0.0019460410647221,0.001949,7.005747832999658,0.0,1.0,0.0111861999999999,0.2,7,0:00:07,10.275096821732832,1
2021-11-19 14:53:01+00:00,38.79630737006664,-77.04551576636732,-2.0,"(38.79630737006664, -77.04551576636732, -2.0)",0.0019878044397415,0.00199096,7.156095983069614,0.0,1.0,0.0131771599999999,0.2,8,0:00:08,10.495607441835434,1
2021-11-19 14:53:02+00:00,38.79628079943359,-77.04552314244211,-2.0,"(38.79628079943359, -77.04552314244211, -2.0)",0.0018755777062753,0.00187833,6.752079742591334,0.0,1.0,0.0150554899999999,0.1599999904632568,9,0:00:09,9.903050289133958,1
2021-11-19 14:53:03+00:00,38.79624827764928,-77.04553068615496,-2.200000047683716,"(38.79624827764928, -77.04553068615496, -2.200000047683716)",0.0022831495327071,0.00228347,8.219338317745818,-0.2000000476837158,0.7999999523162842,0.0173389599999999,0.0400000095367431,10,0:00:10,12.055029532693869,1
2021-11-19 14:53:04+00:00,38.79621349275112,-77.04553806222975,-2.400000095367432,"(38.79621349275112, -77.04553806222975, -2.4000000953674316)",0.0024352123505975,0.00243601,8.766764462151261,-0.2000000476837158,0.5999999046325684,0.0197749699999999,-0.0800000190734863,11,0:00:11,12.857921211155183,1
2021-11-19 14:53:05+00:00,38.79617736674845,-77.0455424208194,-2.400000095367432,"(38.79617736674845, -77.0455424208194, -2.4000000953674316)",0.0025030328972782,0.00250708,9.010918430201606,0.0,0.5999999046325684,0.0222820499999999,-0.0800000190734863,12,0:00:12,13.216013697629023,1
2021-11-19 14:53:06+00:00,38.79614409059286,-77.04554996453226,-2.5999999046325684,"(38.79614409059286, -77.04554996453226, -2.5999999046325684)",0.0023342982625772,0.00233478,8.40347374527806,-0.1999998092651367,0.4000000953674316,0.02461683,-0.1199999809265136,13,0:00:13,12.32509482640782,1
2021-11-19 14:53:07+00:00,38.79611584357917,-77.04555943608284,-2.5999999046325684,"(38.79611584357917, -77.04555943608284, -2.5999999046325684)",0.0020144276808078,0.00201723,7.251939650908098,0.0,0.4000000953674316,0.02663406,-0.1199999809265136,14,0:00:14,10.636178154665211,1
2021-11-19 14:53:08+00:00,38.79608918912709,-77.04556706361473,-2.5999999046325684,"(38.79608918912709, -77.04556706361473, -2.5999999046325684)",0.0018841479699685,0.0018869,6.782932691886697,0.0,0.4000000953674316,0.02852096,-0.0799999713897705,15,0:00:15,9.948301281433825,1
2021-11-19 14:53:09+00:00,38.79605800844729,-77.04556773416698,-2.5999999046325684,"(38.79605800844729, -77.04556773416698, -2.5999999046325684)",0.0021511293352663,0.00215468,7.744065606959014,0.0,0.4000000953674316,0.03067564,-0.0399999618530273,16,0:00:16,11.357962890206553,1
2021-11-19 14:53:10+00:00,38.79602230153978,-77.04557695426047,-2.5999999046325684,"(38.79602230153978, -77.04557695426047, -2.5999999046325684)",0.0025128251980621,0.00251658,9.046170713023637,0.0,0.4000000953674316,0.03319222,-0.0399999618530273,17,0:00:17,13.267717045767997,1
2021-11-19 14:53:11+00:00,38.79598215222359,-77.04558625817299,-2.799999952316284,"(38.79598215222359, -77.04558625817299, -2.799999952316284)",0.0028172042853561,0.00281893,10.141935427282144,-0.2000000476837158,0.2000000476837158,0.03601115,-0.0400000095367431,18,0:00:18,14.87483862668048,1
2021-11-19 14:53:12+00:00,38.79594921134412,-77.04559681937099,-2.799999952316284,"(38.79594921134412, -77.04559681937099, -2.799999952316284)",0.0023426711845407,0.00234598,8.433616264346554,0.0,0.2000000476837158,0.0383571299999999,-0.0400000095367431,19,0:00:19,12.369303854374948,1
2021-11-19 14:53:13+00:00,38.795920461416245,-77.04560243524611,-3.200000047683716,"(38.795920461416245, -77.04560243524611, -3.200000047683716)",0.0020204942801778,0.00200932,7.2737794086404195,-0.4000000953674316,-0.2000000476837158,0.04036645,-0.1200000286102294,20,0:00:20,10.668209799339282,1
2021-11-19 14:53:14+00:00,38.79588886164129,-77.04560394398868,-3.0,"(38.79588886164129, -77.04560394398868, -3.0)",0.0021845530156268,0.00218485,7.864390856256665,0.2000000476837158,0.0,0.0425513,-0.0800000190734863,21,0:00:21,11.534439922509776,1
2021-11-19 14:53:15+00:00,38.79585801623762,-77.04560486599803,-3.200000047683716,"(38.79585801623762, -77.04560486599803, -3.200000047683716)",0.0021316599267244,0.00213179,7.6739757362081935,-0.2000000476837158,-0.2000000476837158,0.04468309,-0.1200000286102294,22,0:00:22,11.25516441310535,1
